location,age,sex,measure,metric,pathogen,antibiotic_class,counterfactual,infectious_syndrome,year,val,upper,lower
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1992,0.819478222,1.118479191,0.520477251
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1993,0.81219549,1.114105887,0.510285095
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1994,0.901502119,1.233827438,0.569176799
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1995,0.818184454,1.082283163,0.554085747
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1996,0.799596803,1.079469619,0.519723989
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1997,0.774436568,1.031978734,0.516894399
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1998,0.767707416,1.015134672,0.520280158
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1999,0.771394502,1.005580813,0.537208194
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2000,0.773152195,1.014388033,0.531916358
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2001,0.757641336,0.980484307,0.534798363
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2002,0.724484849,0.914929274,0.534040425
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2003,0.696929942,0.878659999,0.515199885
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2004,0.712138357,0.887528761,0.536747952
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2005,0.768397064,0.93989341,0.596900715
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2006,0.799298907,0.971421953,0.62717586
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2007,0.805103008,0.980834978,0.629371037
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2008,0.809227463,0.981506006,0.63694892
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2009,0.8462154,1.024981106,0.667449694
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2010,0.89848829,1.098036806,0.698939773
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2011,0.947931849,1.159900076,0.735963621
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2012,0.936746259,1.131024492,0.742468027
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2013,0.917920925,1.10983402,0.72600783
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2014,0.947905507,1.130070983,0.765740033
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2015,0.958488756,1.148398093,0.768579419
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2016,0.927815296,1.09666739,0.758963203
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2017,0.93498824,1.12652632,0.743450158
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2018,0.889967758,1.083738135,0.696197383
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2019,0.854036273,1.022447189,0.685625355
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2020,0.790436922,0.95138081,0.629493033
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,2021,0.747674223,0.902243761,0.593104688
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1990,0.169184023,0.234898507,0.10346954
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1991,0.167430442,0.232605537,0.102255348
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1992,0.165040489,0.226226946,0.103854034
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1993,0.163064914,0.22764861,0.098481217
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1994,0.184597667,0.255302415,0.113892921
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1995,0.163319707,0.221198969,0.105440445
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1996,0.159385148,0.219172952,0.099597345
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1997,0.153468048,0.209505134,0.097430963
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1998,0.153038605,0.209401206,0.096676006
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,1999,0.152773309,0.208125889,0.097420732
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2000,0.152555703,0.208848257,0.096263149
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2001,0.150002677,0.204290359,0.095714994
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2002,0.14493714,0.192874647,0.096999632
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2003,0.139851014,0.187367915,0.092334112
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2004,0.142965277,0.190191547,0.095739007
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2005,0.154680627,0.204287261,0.105073993
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2006,0.16046579,0.209462689,0.11146889
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2007,0.162406007,0.211137607,0.113674406
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2008,0.164421283,0.215335278,0.11350729
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2009,0.173101965,0.22543656,0.12076737
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2010,0.18557923,0.24175855,0.129399908
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2011,0.19885296,0.261912747,0.135793173
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2012,0.196553996,0.25457726,0.138530736
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2013,0.192629617,0.249184976,0.136074256
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2014,0.196964742,0.252171213,0.141758268
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2015,0.198887865,0.252319552,0.14545618
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2016,0.192615839,0.246490036,0.13874164
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2017,0.19360944,0.245927377,0.141291502
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2018,0.185893528,0.239920778,0.131866279
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2019,0.178073275,0.227858975,0.128287575
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2020,0.164363059,0.208885958,0.119840161
Global,10 to 14,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Attributable,All infectious syndromes,2021,0.155786228,0.198489164,0.11308329
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1990,6682.059252,9275.118983,4279.018973
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1991,6553.443642,8793.803245,4313.084041
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1992,6345.964971,8536.169307,4155.760633
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1993,6286.828555,8423.822688,4149.834419
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1994,11649.58073,18981.89153,4317.269931
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1995,6482.017638,8548.24156,4415.793716
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1996,6586.919827,8706.48455,4467.355103
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1997,6849.860271,9058.504568,4641.215976
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1998,7187.94908,9246.799934,5129.098227
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,1999,7417.199315,9774.126605,5060.272024
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2000,7431.150853,9471.562608,5390.739099
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2001,6987.30394,8913.507362,5061.100516
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2002,6900.293327,8729.849489,5070.737165
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2003,6948.867815,8724.9809,5172.754731
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2004,7252.092643,9065.293628,5438.891658
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2005,7559.129262,9292.073812,5826.184714
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2006,7835.423462,9622.552445,6048.294479
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2007,7741.719103,9526.257112,5957.181092
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2008,7765.142592,9565.454234,5964.830951
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2009,8050.657258,9725.669638,6375.644877
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2010,8260.364717,9889.89209,6630.837343
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2011,8814.796814,10484.7029,7144.890729
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2012,9245.231939,11031.38943,7459.074452
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2013,9182.789851,11219.42319,7146.156511
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2014,9763.735042,12157.52531,7369.94477
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2015,9461.286216,11763.40199,7159.17044
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2016,9387.009616,11683.5252,7090.494029
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2017,9616.282711,11860.85651,7371.70891
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2018,9200.833131,11428.25355,6973.412709
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2019,8702.050944,10584.80903,6819.292851
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2020,8281.047353,9910.463701,6651.631006
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Associated,All infectious syndromes,2021,8420.753765,10217.24175,6624.265782
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1990,1390.663209,1964.832563,816.4938537
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1991,1356.748212,1865.988554,847.5078705
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1992,1305.8157,1794.639945,816.9914547
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1993,1292.488613,1772.542557,812.4346695
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1994,2590.283474,4238.045206,942.521741
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1995,1324.268933,1811.801227,836.7366382
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1996,1342.511425,1827.748323,857.2745279
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1997,1387.830006,1908.765811,866.8942006
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1998,1455.005427,1954.643846,955.3670077
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,1999,1487.406607,2024.165374,950.6478395
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2000,1484.787861,1996.393485,973.1822374
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2001,1393.322296,1871.732153,914.9124399
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2002,1382.071835,1842.764068,921.3796019
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2003,1389.080763,1877.439645,900.721881
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2004,1448.01097,1950.987858,945.0340817
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2005,1513.944998,2005.267398,1022.622598
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2006,1564.152274,2065.965834,1062.338713
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2007,1554.135425,2037.905293,1070.365558
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2008,1575.558319,2091.942189,1059.174449
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2009,1651.02323,2173.146062,1128.900398
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2010,1707.635894,2202.426521,1212.845266
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2011,1844.494492,2362.899662,1326.089322
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2012,1938.525299,2479.554131,1397.496468
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2013,1928.786561,2533.825205,1323.747917
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2014,2027.629381,2706.746209,1348.512552
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2015,1966.739452,2597.470778,1336.008126
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2016,1950.289627,2549.574039,1351.005216
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2017,2001.630273,2609.145354,1394.115192
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2018,1928.268291,2522.904637,1333.631946
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2019,1823.332869,2357.935733,1288.730004
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2020,1735.055581,2198.675879,1271.435283
Global,15 to 19,Both sexes,Deaths,Number,GNB,Carbapenems,Attributable,All infectious syndromes,2021,1760.374253,2250.020587,1270.727919
Global,15 to 19,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1990,1.286437732,1.785656572,0.823801654
Global,15 to 19,Both sexes,Deaths,"Rate (per 100,000)",GNB,Carbapenems,Associated,All infectious syndromes,1991,1.264287977,1.696497344,0.832078614
